"Star_Name","SIMBAD_QUERY","RA","DEC","source_id_DR2","source_id_DR3","2mass_id","Bmag_s","eBmag_s","Bmag_g","eBmag_g","Vmag_s","eVmag_s","Vmag_g","eVmag_g","Gmag","eGmag","BPmag","eBPmag","RPmag","eRPmag","Jmag","eJmag","Hmag","eHmag","Ksmag","eKsmag","EBV","EBV_68L","EBV_68U","lum","lum_68L","lum_68U","parallax","eparallax","U","V","W","e","Rgal","X","Y","Z","teff","eteff","logg","elogg","feh","efeh","vsini","evsini","vmicro","evmicro","vmicro_flag","mass","mass_68L","mass_68U","rad","rad_68L","rad_68U","age","age_68L","age_68U","A_C","A_O","A_N","eA_C","eA_O","eA_N","sindex","logrhk","cairt","prot","params_analysis","params_ref","abund_analysis","abund_ref","amr_analysis","amr_ref","version","note"
"K2-126","K2-126",203.54670723645,-13.57697157,"Gaia DR2 3606785098479012864","Gaia DR3 3606785098479012864","J13341115-1334370",14.1499996185303,0.059999999,14.18,0.004906136,12.9200000762939,0.029999999,12.906629,0.00230483,12.386018,0.00277,13.124548,0.002891,11.553753,0.003803,10.5080003738403,0.023,9.91699981689453,0.025,9.71199989318848,0.021,0.158727064,0.141929624560786,0.174777754708754,0.153322459748106,0.149149752058905,0.157225049574498,9.8184,0.0233,26.1674257061422,240.182080574802,1.87798037812549,0.135389665359734,7948.76,-7948.63027959125,-45.1117154161116,100.521346832077,4607,130,4.67,0.05,-0.5,0.2,3.4,0.7,1.1,0.15,"free",0.599509,0.572152,0.629855,0.594331,0.575028,0.614108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"K2-138","K2-138",348.949030975365,-10.84974063,"Gaia DR2 2413596935442139520","Gaia DR3 2413596935442139520","J23154776-1050590",13.0100002288818,0.01,NA,NA,12.210000038147,0.01,NA,NA,12.022232,0.002792,12.438094,0.003344,11.442928,0.003936,10.7559995651245,0.021,10.3839998245239,0.021,10.3050003051758,0.021,0.074693069,0.053017883,0.093936928,0.585346232873008,0.558499044568925,0.611215947253854,4.9437,0.015,16.7886447252751,224.306968754753,3.9110964660263,0.0610642971129483,7959.99,-7959.53712887095,84.8377993340222,-154.121433842722,5378,121,4.48,0.05,0,0.11,4.3,0.3,1.09,0.15,"free",0.865739,0.81056,0.914325,0.883463,0.850635,0.922676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"K2-139","K2-139",289.06654,-17.91067,"Gaia DR2 4084602654011029376","Gaia DR3 4084602654011029376","J19161596-1754384",12.4300003051758,0.200000002980232,12.56552,0.004396747,11.6499996185303,0.140000000596046,11.692661,0.002295482,11.459205,0.002782,11.901235,0.002972,10.855173,0.003832,10.1770000457764,0.022,9.76799964904785,0.022,9.659999847,0.023,0.070716611,0.0553967209649513,0.085514534,0.554801917837216,0.537313778997925,0.572650912119446,6.5372,0.0148,-24.7680412219951,224.114233058803,-12.4582895209526,0.0862425276742331,7859.92,-7859.75955188586,49.5495458588697,-10.8957960388251,5114,150,4.49,0.12,0.19,0.001,3.5,0.3,1.09,0.15,"fixed",0.857503,0.799291,0.921496,0.934874,0.892485,0.981213,NA,NA,NA,8.6,8.77,7.98,0.03,0.15,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"K2-140","K2-140",188.13735,-9.60764,"Gaia DR2 3579426053724051584","Gaia DR3 3579426053724051584","J12323296-0936274",13.3500003814697,0.029999999,13.346976,0.002502267,12.6199998855591,0.029999999,12.639478,0.001958438,12.468968,0.002761,12.821866,0.002828,11.957601,0.003793,11.4209995269775,0.026000001,11.0679998397827,0.021,10.9949998855591,0.021,0.003655956,0.000901948,0.009046815,0.941194147154504,0.927055708132058,0.956805378961262,2.8748,0.016000001,-2.93335812981258,232.891528778637,13.1328616369988,0.068946410931615,7912.24,-7909.97085492099,-189.531713752115,302.45150484561,5678,39,4.45,0.08,0.2,0.03,3.2,0.3,0.71,0.1,"free",1.04272,1.022545,1.061668,1.000036,0.985642,1.015424,NA,NA,NA,8.63,8.9,8.21,0.04,0.15,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"K2-141","K2-141",350.91655,-1.18929,"Gaia DR2 2643952940813536768","Gaia DR3 2643952940813536768","J23233996-0111215",12.1400003433228,0.219999998807907,12.271102,0.008232157,11.4499998092651,0.159999996423721,11.138788,0.003775183,10.718701,0.00278,11.347565,0.003139,9.964849,0.003875,9.08600044250488,0.021,8.524000168,0.052999999,8.40100002288818,0.023,0.105300576903885,0.087036864,0.123713081578366,0.216791682662293,0.210200212314422,0.223692603286785,16.1303,0.0176,-22.5640034390901,223.80719251354,1.85724555215977,0.079027287918411,7994.38,-7994.31186351428,33.633389319251,-26.7714377902661,4472,150,4.63,0.11,0.07,0.001,3.5,0.3,1.09,0.15,"fixed",0.712202,0.681576,0.750056,0.722356,0.701846,0.741448,NA,NA,NA,8.43,8.69,NA,0.16,0.14,NA,NA,NA,NA,NA,"EW","M22","C_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"K2-160","K2-160",184.05451522068,-3.553088671,"Gaia DR2 3598004677793811584","Gaia DR3 3598004677793811584","J12161309-0333111",13.3000001907349,0.01,13.401221,0.002799903,12.6499996185303,0.01,12.705873,0.002069739,12.528769,0.002774,12.882002,0.003009,12.011088,0.003869,11.4270000457764,0.027000001,11.0869998931885,0.023,11.0369997024536,0.026000001,0.0372988729181658,0.01844264,0.057566859,0.777863020351368,0.745647349290747,0.81565124377935,3.2062,0.0167,-11.7652442183463,227.409286503202,-5.40957126306551,0.0569212419363817,7955.09,-7953.51692369709,-158.077770255149,289.827410056157,5781,124,4.5,0.04,0.03,0.11,2.4,0.4,1.14,0.15,"free",0.954263,0.910609,0.989489,0.913893,0.886278,0.944939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"K2-172","K2-172",335.30837,-12.5569,"Gaia DR2 2602237602799035008","Gaia DR3 2602237602799035008","J22211401-1233247",NA,NA,13.204252,0.003927964,NA,NA,12.468961,0.003378851,12.274823,0.002775,12.651531,0.002899,11.730229,0.00379,11.0979995727539,0.024,10.7600002288818,0.023,10.66100025177,0.018999999,0.0292576435971936,0.0125713812727533,0.047985652,0.627445630372944,0.605963792252639,0.654053591190778,4.0208,0.0145,79.8780101274666,235.459019706057,17.2678417000714,0.280864658661675,7898.76,-7897.94220512103,113.700727253097,-171.261738386997,5342,150,4.48,0.12,-0.13,0.001,0.6,1.2,1.1,0.15,"fixed",0.815434,0.755484,0.879925,0.91173,0.867051,0.959687,NA,NA,NA,8.27,NA,7.57,0.05,NA,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"K2-179","K2-179",58.7967842336929,23.75675089279,"Gaia DR2 65797082206292224","Gaia DR3 65797082206292224","J03551125+2345245",13.9799995422363,0.01,14.00571,0.005322438,NA,NA,12.998056,0.002996113,12.678906,0.002767,13.218935,0.003014,11.990597,0.003864,11.1379995346069,0.023,10.6330003738403,0.025,10.5550003051758,0.018999999,0.150053555,0.132963644006846,0.164413914246477,0.340870462124123,0.32983708032655,0.351209177163161,5.3107,0.0153,23.4231013811174,238.329404062593,-11.5933556566834,0.125793364896807,8170.62,-8170.54135200251,35.2086067945213,-46.5475026201281,5134,134,4.56,0.05,-0.08,0.12,4.5,0.3,1.09,0.15,"free",0.769156,0.724118,0.805289,0.759074,0.734126,0.787171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"K2-19","K2-19",174.96033,0.60358,"Gaia DR2 3798833775141351552","Gaia DR3 3798833775141351552","J11395048+0036129",13.8000001907349,0.02,NA,NA,13,0.01,NA,NA,12.806,0.002782,13.208025,0.002966,12.238707,0.003846,11.5959997177124,0.024,11.2080001831055,0.022,11.16100025177,0.026000001,0.0108075171618926,0.002903807,0.0238388264986236,0.532773066011238,0.521832020748071,0.547788502,3.341,0.0196,-15.4233024018813,222.38531120028,9.72978131692654,0.0539861412122631,8008.83,-8007.29390198691,-156.651522535827,279.935326847798,5285,82,4.53,0.15,0.09,0.03,2.9,0.3,0.62,0.35,"free",0.881552,0.848436,0.911546,0.869603,0.847729,0.89686,NA,NA,NA,8.43,8.68,7.78,0.03,0.12,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"K2-198","K2-198",198.843676562177,-6.464991749,"Gaia DR2 3628687065162340224","Gaia DR3 3628687065162340224","J13152252-0627535",11.8000001907349,0.150000005960464,12.079753,0.003320165,10.9700002670288,0.100000001490116,11.245869,0.001768355,11.012859,0.00285,11.444301,0.003352,10.411748,0.004073,9.74100017547607,0.024,9.3129997253418,0.024,9.22799968719482,0.021,0.047152421,0.031938641,0.062881395,0.428063695,0.414670766585458,0.442283893779763,8.9659,0.0266,1.24509300077458,212.09230194903,4.34705423963215,0.0400771256403592,7956.71,-7956.57635410852,-45.2828296753453,117.233461499125,5174,77,4.51,0.04,-0.12,0.1,5.4,0.2,1.1,0.09,"fixed",0.782671,0.737525,0.827513,0.810629,0.786507,0.836553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"K2-201","K2-201",293.560711221463,-23.13128323,"Gaia DR2 6771370981322320128","Gaia DR3 6771370981322320128","J19341458-2307518",13.06000042,0.270000011,NA,NA,12.81000042,0.239999994635582,NA,NA,11.942391,0.002909,12.36513,0.004337,11.35154,0.004437,10.6529998779297,0.026000001,10.2729997634888,0.023,10.1979999542236,0.024,0.045569976,0.0180356839847811,0.077107393,0.555494081953296,0.524618235535188,0.593796156917332,5.0929,0.0155,-5.70018669660481,189.501584524826,4.74815855157356,0.155529531828279,7822.41,-7822.24029663092,51.6697662175976,-40.567487107168,5471,122,4.52,0.04,0,0.1,2.6,0.4,1.1,0.15,"free",0.876949,0.832003,0.913517,0.853132,0.824284,0.887436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"K2-222","K2-222",16.4625281229834,11.7537264036924,"Gaia DR2 2584093844170270720","Gaia DR3 2584093844170270720","J01055095+1145123",10.039999961853,0.029999999,10.042272,0.005375935,9.53999996185303,0.029999999,9.512829,0.002959702,9.365929,0.002763,9.647017,0.002812,8.916023,0.003798,8.423000336,0.023,8.16899967193604,0.034000002,8.10499954223633,0.017000001,0.004449821,0.001021413,0.011029317267136,1.38072457597343,1.36571298526598,1.40388499153763,10.0427,0.0186,-24.1229608920954,239.224473133897,27.380881473197,0.133361011548348,8039.43,-8039.27702931732,49.0574855430842,-52.2194273062313,5840,81,4.26,0.03,-0.4,0.09,1.8,0.3,0.9,0.06,"fixed",0.854468,0.817371,0.894225,1.13838,1.106857,1.171021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"K2-232","K2-232",73.76651,18.65453,"Gaia DR2 3406687485600728192","Gaia DR3 3406687485600728192","J04550395+1839164",10.460000038147,NA,10.473847,0.002870467,9.85000038146973,NA,9.884763,0.001732006,9.731985,0.002759,10.036352,0.002804,9.259789,0.003784,8.73900032,0.029999999,8.47999954223633,0.017999999,8.43400001525879,0.017000001,0.038550256,0.019889598132731,0.058595787,1.76977666656027,1.69382611135156,1.85663701802118,7.7059,0.017000001,-12.1007190852623,184.933480023195,14.2222477487677,0.177654245172758,8125.15,-8125.14640213252,-4.52277891483383,-8.8881088799295,5860,130,4.29,0.1,-0.04,0.05,3,0.3,0.92,0.11,"free",1.027526,0.985843,1.070337,1.272519,1.213394,1.335158,NA,NA,NA,8.5,8.67,7.83,0.06,0.12,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"K2-233","K2-233",230.47999,-20.23166,"Gaia DR2 6253186686054822784","Gaia DR3 6253186686054822784","J15215519-2013539",11.81000042,0.150000005960464,NA,NA,10.8800001144409,0.090000004,NA,NA,10.422918,0.002778,10.937149,0.00294,9.751412,0.003834,8.9680004119873,0.02,8.501000404,0.026000001,8.375,0.023,0.002562182,0.00061738,0.006713285,0.264081357336308,0.262475752766057,0.26627375310618,14.7719,0.0188,1.63416591323205,223.191076055522,-0.874097011760623,0.0164174982504009,7943.53,-7943.51222741888,-15.6631903264978,58.9260308482552,4818,27,4.6,0.06,-0.05,0.03,4.2,0.2,0.5,0.31,"free",0.728271,0.712129,0.744517,0.734917,0.726394,0.743744,NA,NA,NA,8.43,8.58,7.68,0.02,0.14,0.12,NA,NA,NA,NA,"EW","M22","C_SYNTH;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"K2-236","K2-236",136.574199816813,19.4020507775487,"Gaia DR2 636363799347569408","Gaia DR3 636363799347569408","J09061775+1924080",10.93999958,0.079999998,10.745691,0.004125963,10.1499996185303,0.059999999,10.195454,0.002798815,10.056372,0.002763,10.335118,0.00281,9.616199,0.003789,9.14400005340576,0.023,8.90799999237061,0.028000001,8.83699989318848,0.02,0.006451482,0.001614759,0.0147616892692072,2.35062011504468,2.319245455,2.39898124558921,5.5311,0.017000001,46.6802691032672,198.313687941371,26.7618240831558,0.186313437587004,8124.55,-8124.26241793089,-68.4765633658407,137.015569617089,6068,69,4.23,0.03,0.06,0.11,1.3,0.4,1.14,0.06,"fixed",1.16675,1.107208,1.214098,1.383062,1.349591,1.416649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"K2-237","K2-237",253.76889,-28.71056,"Gaia DR2 6032746832450438400","Gaia DR3 6032746832450438400","J16550453-2842380",12.18999958,0.07,12.178084,0.003277419,11.6000003814697,0.050000001,11.61103,0.002058689,11.466937,0.002793,11.760077,0.003042,11.00419,0.003898,10.5080003738403,0.023,10.2679996490479,0.022,10.2170000076294,0.023,0.128683018276418,0.107309905068032,0.149721801899835,2.4877447827763,2.348035645,2.63271988928197,3.2542,0.029200001,-12.3132063807528,220.53124424645,8.59318702262201,0.0412864971415527,7698.3,-7698.23166046471,-32.382261996025,73.3655861617255,6570,140,4.4,0.09,0.23,0.06,12.5,0.2,1.79,0.08,"free",1.306002,1.277704,1.332775,1.285937,1.25343,1.326069,NA,NA,NA,8.59,NA,NA,0.08,NA,NA,NA,NA,NA,NA,"EW","M22","C_SYEW","DS24","mr_iso",NA,"v1.0",NA
"K2-24","K2-24",242.57374,-24.99035,"Gaia DR2 6049750234317822208","Gaia DR3 6049750234317822208","J16101770-2459251",12.2200002670288,0.200000002980232,11.960068,0.002585694,11.2799997329712,0.100000001490116,11.129445,0.001308294,10.907954,0.002759,11.333694,0.002814,10.311766,0.003789,9.63500022888184,0.024,9.29399967193604,0.022,9.180000305,0.021,0.084248264,0.079819351,0.089016531,1.17785733085566,1.16318691175451,1.19281902403958,5.8273,0.016899999,-0.584784548153142,165.052978999615,9.28146174804183,0.272360264600741,7840.24,-7840.19196067193,-28.1417469107082,80.9515233839562,5678,13,4.33,0.14,0.41,0.02,3.3,0.3,0.99,0.06,"free",1.12529,1.114286,1.134538,1.117673,1.109103,1.126766,NA,NA,NA,8.88,9.04,8.41,0.02,0.1,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"K2-261","K2-261",163.03241,0.49336,"Gaia DR2 3807826337147474176","Gaia DR3 3807826337147474176","J10520778+0029359",11.56000042,0.090000004,11.431837,0.005483724,10.6400003433228,0.01,10.655313,0.003131592,10.460067,0.002762,10.850369,0.00288,9.90793,0.0038,9.33699989318848,0.029999999,8.92000007629395,0.041999999,8.89000034332275,0.022,0.0296240252281833,0.0139489359819344,0.046367272,2.43463492269566,2.35378254510967,2.52720123740177,4.6523,0.016799999,11.3317756633512,189.878115368259,-21.023757398231,0.150354840947442,8044.86,-8043.84098710956,-128.100598560702,191.934655295888,5516,79,4.05,0.06,0.32,0.02,2.9,0.3,0.95,0.05,"free",1.140898,1.123944,1.159857,1.688489,1.62624,1.746641,NA,NA,NA,8.7,8.76,8.19,0.04,0.12,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"K2-280","K2-280",291.59534,-22.24765,"Gaia DR2 6772454416893148928","Gaia DR3 6772454416893148928","J19262288-2214514",13.2700004577637,0.01,13.307658,0.004378937,12.539999961853,0.039999999,12.543024,0.003118418,12.35365,0.002762,12.735107,0.002905,11.804997,0.003801,11.1409997940063,0.021,10.8540000915527,0.024,10.7650003433228,0.018999999,0.057284699015659,0.042824134,0.071319023,1.41964679297127,1.37345725271947,1.46792766377558,2.6309,0.0141,10.1813029760583,213.396768717145,-7.71912103028678,0.0504165142124046,7652.77,-7652.08792464881,101.986136403033,-89.2597251692025,5708,68,4.27,0.07,0.26,0.02,2.9,0.3,0.92,0.02,"free",1.088761,1.065211,1.111509,1.211672,1.178641,1.245973,NA,NA,NA,8.71,8.91,8.16,0.04,0.11,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"K2-29","K2-29",62.67034,24.40175,"Gaia DR2 150054788545735424","Gaia DR3 150054788545735424","J04104086+2424061",13.1599998474121,0.360000014305115,13.538162,0.003161049,12.56000042,0.259999990463257,12.513154,0.001908196,12.194623,0.002781,12.744655,0.002982,11.489968,0.003823,10.6219997406006,0.035,10.1680002212524,0.041000001,10.0620002746582,0.034000002,0.167868260506364,0.158911968807242,0.176820809394701,0.49226145634953,0.482902453450724,0.502256443116399,5.6435,0.0189,-22.2060722064798,214.60049324369,-6.36788632687898,0.0790506617157804,8164.89,-8164.84113767698,27.5206788596892,-33.7810054458182,5236,30,4.43,0.16,0.13,0.02,4.5,0.2,0.91,0.06,"free",0.890294,0.8743,0.906782,0.849447,0.837657,0.86214,NA,NA,NA,8.54,NA,7.97,0.02,NA,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"K2-290","K2-290",234.8578886,-20.19889989,"Gaia DR2 6253844468882760832","Gaia DR3 6253844468883543680","J15392585-2011557",11.6800003051758,0.100000001490116,11.571273,0.005552456,11.1099996566772,0.109999999403953,10.984363,0.002525694,10.821753,0.002776,11.134089,0.002844,10.337156,0.003802,9.77099990844727,0.022,9.477000237,0.022,9.42000007629394,0.018999999,0.04973186,0.032814365,0.080179853,2.93819941732616,2.81167347601697,3.15299285629405,3.7126,0.0208,47.7770189895675,235.850080574692,-18.5866043776516,0.180410389915106,7766.2,-7766.03865106436,-49.416493955444,149.058781073991,6266,118,4.19,0.04,-0.08,0.1,6.8,0.1,1.34,0.07,"fixed",1.190336,1.130131,1.235962,1.445624,1.377452,1.515609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"K2-30","K2-30",52.34198,22.29941,"Gaia DR2 61607255708760960","Gaia DR3 61607255708760960","J03292204+2217577",14.5059995651245,0.029999999,14.516526,0.004716656,13.5299997329712,0.039999999,13.520741,0.002625054,13.195046,0.002761,13.749495,0.002951,12.487185,0.00381,11.6319999694824,0.018999999,11.18999958,0.016000001,11.0880002975464,0.02,0.259499026148355,0.238519908095047,0.280552272976722,0.826837920874069,0.789909938504068,0.866942711771423,2.9987,0.0138,-28.8025352179972,207.600479083328,-9.683860664121,0.112550268520974,8285.73,-8285.35825508624,79.0077324130991,-128.349990886956,5466,129,4.4,0.17,0.16,0.02,2.3,0.3,0.68,0.15,"fixed",0.95242,0.908304,0.997002,1.007681,0.963263,1.057933,NA,NA,NA,8.51,8.87,7.9,0.04,0.13,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH;O_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"K2-32","K2-32",252.42608,-19.54282,"Gaia DR2 4130539180358512768","Gaia DR3 4130539180358512768","J16494226-1932340",13.2799997329712,0.01,13.251985,0.003389679,12.31000042,0.01,12.306865,0.00203411,11.995158,0.002763,12.522445,0.002846,11.307789,0.003797,10.4040002822876,0.024,9.99300003051758,0.025,9.82100009918213,0.018999999,0.200506103933729,0.175307853445666,0.222606087285657,0.491253708991228,0.467195464252857,0.514470806135699,6.3939,0.0153,13.3305727215181,193.136345233197,-6.88026963552007,0.142720981964706,7849.35,-7849.34727487888,1.43397865119474,67.11851821045,5086,134,4.38,0.16,-0.07,0.02,2,0.3,0.57,0.15,"fixed",0.772897,0.738373,0.818124,0.877728,0.836805,0.915591,NA,NA,NA,8.35,NA,7.62,0.03,NA,0.12,NA,NA,NA,NA,"EW","M22","C_SYEW;N_SYNTH","DS24","mr_iso",NA,"v1.0",NA
"K2-329","K2-329",351.135380493801,-5.164146927,"Gaia DR2 2632880927441296640","Gaia DR3 2632880927441296640","J23243247-0509507",NA,NA,13.523335,0.004707328,NA,NA,12.66457,0.003106503,12.43689,0.002771,12.871778,0.002934,11.841436,0.003857,11.173999786377,0.023,10.7980003356934,0.028000001,10.6680002212524,0.023,0.070072065,0.0546708905171616,0.086881216,0.518953613626023,0.502160292069696,0.537969846077864,4.2918,0.0132,1.66840311379617,206.255164717001,13.2965172283524,0.0673042628064804,7972.6,-7971.79120037362,113.532298569081,-176.509822824424,5348,123,4.52,0.04,0.04,0.12,1.7,1.5,1.09,0.15,"free",0.863001,0.810293,0.905425,0.852983,0.825074,0.886084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"K2-333","K2-333",136.789274314404,15.2056750937742,"Gaia DR2 607345660265955456","Gaia DR3 607345660265955456","J09070943+1512205",12.4799995422363,0.28999999165535,12.778839,0.0025834,11.56000042,0.159999996423721,12.13273,0.002160994,11.976839,0.002765,12.30006,0.002817,11.492356,0.003793,10.9409999847412,0.023,10.6029996871948,0.028000001,10.5959997177124,0.024,0.005326358,0.00130295,0.0129176252575624,1.52094804811285,1.4941719008881,1.55309749959976,2.8479,0.0184,-4.58993016263925,206.518360842525,7.37775486366705,0.0647800504002805,8234.44,-8232.950772448,-156.433460565533,236.052947420219,5730,72,4.26,0.03,0.05,0.1,2.3,0.3,0.85,0.04,"fixed",1.013596,0.966989,1.061898,1.243289,1.211086,1.276713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"K2-34","K2-34",127.57879,22.23591,"Gaia DR2 665757593450097920","Gaia DR3 665757593450097920","J08301891+2214092",12.0200004577637,0.150000005960464,12.119275,0.003603487,11.4499998092651,0.119999997317791,11.568335,0.002341307,11.435231,0.002804,11.714367,0.002841,10.993214,0.003797,10.5279998779297,0.025,10.2580003738403,0.022,10.1929998397827,0.017000001,0.001774159,0.000455622,0.0048754,2.40775001700599,2.35904827784732,2.45756886094984,2.8764,0.0265,-40.4004600262026,221.690049986042,13.4832906115015,0.137346830107291,8275.8,-8275.03599086337,-112.142170840476,205.613047588818,5967,40,4.17,0.14,0.01,0.02,5.6,0.2,1.04,0.04,"free",1.125625,1.096866,1.15235,1.44246,1.421571,1.465359,NA,NA,NA,8.39,NA,NA,0.06,NA,NA,NA,NA,NA,NA,"EW","M22","C_SYEW","DS24","mr_iso",NA,"v1.0",NA
"K2-36","K2-36",169.449007337267,3.866507523,"Gaia DR2 3811989156889528320","Gaia DR3 3811989156889528320","J11174778+0351590",12.5699996948242,0.379999995231628,NA,NA,11.7299995422363,0.230000004172325,NA,NA,11.524252,0.002794,12.042574,0.003094,10.850849,0.003912,10.0340003967285,0.022,9.54899978637695,0.022,9.454000473,0.025,0.0600552984682259,0.026337942,0.092968602,0.27856000379034,0.261835378433192,0.296438823896762,9.1653,0.017200001,-6.36204062327084,232.318663503241,20.3893207508045,0.0698308117369922,8014.97,-8014.77012445632,-56.2498384290366,117.309099550085,4962,112,4.58,0.05,-0.22,0.13,2.3,0.4,1.09,0.15,"free",0.708187,0.666994,0.746811,0.716129,0.690757,0.743536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
"K2-37","K2-37",243.450964454,-24.78705236,"Gaia DR2 6049595065740634624","Gaia DR3 6049595065740634624","J16134824-2447132",NA,NA,13.495577,0.002943833,NA,NA,12.55014,0.001825047,12.247519,0.002762,12.767811,0.002837,11.567179,0.003789,10.6920003890991,0.022,10.21399974823,0.021,10.1420001983643,0.021,0.202798484065658,0.182743600480487,0.219590968571981,0.508808807320815,0.488381290004929,0.527513274122486,5.6187,0.0142,6.53999885996862,227.962207712387,14.7366598562641,0.0457409753356083,7833.52,-7833.46978191386,-27.1254621036304,81.7498930369383,5535,139,4.55,0.05,-0.07,0.11,0,0,1.09,0.15,"free",0.848319,0.806346,0.881286,0.814259,0.789409,0.843295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EW","T25",NA,NA,"mr_iso",NA,"v1.0",NA
